match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,id,season,city,date,result,winner,win_by_runs,win_by_wickets,player_of_match,team1,team2,toss_decision,toss_winner,venue,dl_applied
4,2,Kolkata Knight Riders,Mumbai Indians,7,1,N Rana,KD Karthik,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,7,2,KD Karthik,N Rana,KA Pollard,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,7,3,KD Karthik,N Rana,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,7,4,N Rana,KD Karthik,KA Pollard,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,7,5,N Rana,KD Karthik,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,7,6,KD Karthik,N Rana,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,8,1,KD Karthik,N Rana,RD Chahar,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,8,2,KD Karthik,N Rana,RD Chahar,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,8,3,N Rana,KD Karthik,RD Chahar,2,0,2,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,8,4,N Rana,KD Karthik,RD Chahar,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,8,5,N Rana,KD Karthik,RD Chahar,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,8,6,KD Karthik,N Rana,RD Chahar,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,9,1,KD Karthik,N Rana,KH Pandya,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,9,2,KD Karthik,N Rana,KH Pandya,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,9,3,KD Karthik,N Rana,KH Pandya,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,9,4,N Rana,KD Karthik,KH Pandya,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,9,5,N Rana,KD Karthik,KH Pandya,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,9,6,KD Karthik,N Rana,KH Pandya,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,1,N Rana,KD Karthik,KA Pollard,0,1,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,2,N Rana,KD Karthik,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,3,KD Karthik,N Rana,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,4,N Rana,KD Karthik,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,5,KD Karthik,N Rana,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,6,N Rana,KD Karthik,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,10,7,KD Karthik,N Rana,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,11,1,KD Karthik,N Rana,RD Chahar,0,0,0,KD Karthik,lbw,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,11,2,EJG Morgan,N Rana,RD Chahar,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,11,3,EJG Morgan,N Rana,RD Chahar,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,11,4,EJG Morgan,N Rana,RD Chahar,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,11,5,EJG Morgan,N Rana,RD Chahar,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,11,6,EJG Morgan,N Rana,RD Chahar,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,12,1,EJG Morgan,N Rana,KA Pollard,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,12,2,EJG Morgan,N Rana,KA Pollard,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,12,3,EJG Morgan,N Rana,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,12,4,N Rana,EJG Morgan,KA Pollard,0,0,0,N Rana,caught,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,12,5,EJG Morgan,AD Russell,KA Pollard,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,12,6,EJG Morgan,AD Russell,KA Pollard,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,13,1,EJG Morgan,AD Russell,JJ Bumrah,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,13,2,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,13,3,AD Russell,EJG Morgan,JJ Bumrah,0,2,2,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,13,4,AD Russell,EJG Morgan,JJ Bumrah,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,13,5,EJG Morgan,AD Russell,JJ Bumrah,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,13,6,EJG Morgan,AD Russell,JJ Bumrah,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,14,1,AD Russell,EJG Morgan,JL Pattinson,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,14,2,AD Russell,EJG Morgan,JL Pattinson,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,14,3,EJG Morgan,AD Russell,JL Pattinson,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,14,4,EJG Morgan,AD Russell,JL Pattinson,6,0,6,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,14,5,EJG Morgan,AD Russell,JL Pattinson,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,14,6,AD Russell,EJG Morgan,JL Pattinson,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,15,1,EJG Morgan,AD Russell,TA Boult,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,15,2,AD Russell,EJG Morgan,TA Boult,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,15,3,AD Russell,EJG Morgan,TA Boult,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,15,4,AD Russell,EJG Morgan,TA Boult,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,15,5,AD Russell,EJG Morgan,TA Boult,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,15,6,EJG Morgan,AD Russell,TA Boult,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,16,1,AD Russell,EJG Morgan,JJ Bumrah,0,0,0,AD Russell,bowled,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,16,2,NS Naik,EJG Morgan,JJ Bumrah,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,16,3,EJG Morgan,NS Naik,JJ Bumrah,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,16,4,EJG Morgan,NS Naik,JJ Bumrah,0,0,0,EJG Morgan,caught,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,16,5,PJ Cummins,NS Naik,JJ Bumrah,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,16,6,PJ Cummins,NS Naik,JJ Bumrah,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,17,1,PJ Cummins,NS Naik,TA Boult,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,17,2,NS Naik,PJ Cummins,TA Boult,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,17,3,NS Naik,PJ Cummins,TA Boult,0,0,0,NS Naik,caught,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,17,4,PJ Cummins,Shivam Mavi,TA Boult,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,17,5,PJ Cummins,Shivam Mavi,TA Boult,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,17,6,Shivam Mavi,PJ Cummins,TA Boult,4,0,4,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,1,PJ Cummins,Shivam Mavi,JJ Bumrah,6,0,6,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,2,PJ Cummins,Shivam Mavi,JJ Bumrah,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,3,PJ Cummins,Shivam Mavi,JJ Bumrah,6,0,6,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,4,PJ Cummins,Shivam Mavi,JJ Bumrah,2,0,2,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,5,PJ Cummins,Shivam Mavi,JJ Bumrah,6,0,6,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,6,PJ Cummins,Shivam Mavi,JJ Bumrah,0,1,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,18,7,PJ Cummins,Shivam Mavi,JJ Bumrah,6,0,6,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,1,Shivam Mavi,PJ Cummins,JL Pattinson,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,2,PJ Cummins,Shivam Mavi,JL Pattinson,0,1,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,3,PJ Cummins,Shivam Mavi,JL Pattinson,0,0,0,PJ Cummins,caught,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,4,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,5,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,6,Shivam Mavi,Kuldeep Yadav,JL Pattinson,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,19,7,Shivam Mavi,Kuldeep Yadav,JL Pattinson,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,20,1,Shivam Mavi,Kuldeep Yadav,RD Chahar,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,20,2,Shivam Mavi,Kuldeep Yadav,RD Chahar,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,20,3,Kuldeep Yadav,Shivam Mavi,RD Chahar,0,0,0,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,20,4,Kuldeep Yadav,Shivam Mavi,RD Chahar,1,0,1,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,20,5,Shivam Mavi,Kuldeep Yadav,RD Chahar,2,0,2,,,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
4,2,Kolkata Knight Riders,Mumbai Indians,20,6,Shivam Mavi,Kuldeep Yadav,RD Chahar,0,0,0,Shivam Mavi,stumped,4,2020,Abu Dhabi,2020-09-23,normal,Mumbai Indians,49,0,RG Sharma,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Sheikh Zayed Stadium,0
5,1,Kings XI Punjab,Royal Challengers Bangalore,1,1,KL Rahul,MA Agarwal,UT Yadav,0,0,0,,,5,2020,Dubai,2020-09-24,normal,Kings XI Punjab,97,0,KL Rahul,Kings XI Punjab,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Dubai International Cricket Stadium,0
5,1,Kings XI Punjab,Royal Challengers Bangalore,1,2,KL Rahul,MA Agarwal,UT Yadav,1,0,1,,,5,2020,Dubai,2020-09-24,normal,Kings XI Punjab,97,0,KL Rahul,Kings XI Punjab,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Dubai International Cricket Stadium,0
